station,n_chargers,activation_mode,faults,replication,mean_utilization,mean_utilization_static,mean_wait,p_wait_gt_15min,active_charger_hours,scheduled_charger_hours,n_sessions,fault_fraction,throughput_per_hour,drain_cap_hit
Xiuzhou_Expressway Service District A,6,full,ON,44,0.160518958022581,0.16051895802258087,0.050193025153281216,0.0,4319.999999999996,4320.0,619,0.1777059773828756,0.8597222222222223,False
Xiuzhou_Expressway Service District A,6,full,ON,45,0.1435809870050655,0.14358098700506547,0.0,0.0,4319.999999999999,4320.0,563,0.1669626998223801,0.7819444444444444,False
Xiuzhou_Expressway Service District A,6,full,ON,46,0.15426105175468233,0.15426105175468235,0.036812198547521234,0.0,4320.000000000001,4320.0,615,0.17560975609756097,0.8541666666666666,False
Xiuzhou_Expressway Service District A,6,full,ON,47,0.1728503655445831,0.1728503655445828,0.0647704381978706,0.0016181229773462784,4319.999999999992,4320.0,618,0.1796116504854369,0.8583333333333333,False
Xiuzhou_Expressway Service District A,6,full,ON,48,0.18324981622075703,0.1832498162207571,0.1054152086871939,0.0033003300330033004,4320.000000000002,4320.0,606,0.16006600660066006,0.8402777777777778,False
Xiuzhou_Expressway Service District A,6,full,ON,49,0.15660772236224327,0.15660772236224313,0.009643038228798754,0.0,4319.999999999996,4320.0,645,0.15348837209302327,0.8958333333333334,False
Xiuzhou_Expressway Service District A,8,full,ON,0,0.12339223357604032,0.12339223357604032,0.0,0.0,5760.0,5760.0,624,0.16025641025641027,0.8666666666666667,False
Xiuzhou_Expressway Service District A,8,full,ON,1,0.1258442435828949,0.1258442435828949,0.0,0.0,5760.0,5760.0,638,0.1677115987460815,0.8861111111111111,False
Xiuzhou_Expressway Service District A,8,full,ON,2,0.11971906253728157,0.11971906253728157,0.0,0.0,5760.0,5760.0,594,0.18518518518518517,0.825,False
Xiuzhou_Expressway Service District A,8,full,ON,3,0.1266248651619949,0.1266248651619949,0.0,0.0,5760.0,5760.0,634,0.15772870662460567,0.8805555555555555,False
Xiuzhou_Expressway Service District A,8,full,ON,4,0.132278282837919,0.132278282837919,0.0,0.0,5760.0,5760.0,630,0.20476190476190476,0.8736111111111111,False
Xiuzhou_Expressway Service District A,8,full,ON,5,0.11691264059554714,0.11691264059554714,0.0,0.0,5760.0,5760.0,615,0.16097560975609757,0.8541666666666666,False
Xiuzhou_Expressway Service District A,8,full,ON,6,0.1273066787200357,0.1273066787200357,0.0,0.0,5760.0,5760.0,589,0.17147707979626486,0.8166666666666667,False
Xiuzhou_Expressway Service District A,8,full,ON,7,0.13082346927129787,0.13082346927129787,0.0,0.0,5760.0,5760.0,665,0.17142857142857143,0.9236111111111112,False
Xiuzhou_Expressway Service District A,8,full,ON,8,0.12279737810951741,0.12279737810951741,0.0,0.0,5760.0,5760.0,599,0.2003338898163606,0.8319444444444445,False
Xiuzhou_Expressway Service District A,8,full,ON,9,0.10691392459061287,0.10691392459061287,0.0,0.0,5760.0,5760.0,614,0.1742671009771987,0.8513888888888889,False
Xiuzhou_Expressway Service District A,8,full,ON,10,0.11946868131846355,0.11946868131846355,0.06831876065744019,0.0,5760.0,5760.0,594,0.14814814814814814,0.825,False
Xiuzhou_Expressway Service District A,8,full,ON,11,0.14614357074457401,0.14614357074457401,0.0,0.0,5760.0,5760.0,655,0.1801526717557252,0.9097222222222222,False
Xiuzhou_Expressway Service District A,8,full,ON,12,0.1274412414674973,0.1274412414674973,0.0,0.0,5760.0,5760.0,611,0.19639934533551553,0.8486111111111111,False
Xiuzhou_Expressway Service District A,8,full,ON,13,0.13103347804757529,0.13103347804757529,0.0,0.0,5760.0,5760.0,632,0.1550632911392405,0.8777777777777778,False
Xiuzhou_Expressway Service District A,8,full,ON,14,0.13113753210339466,0.13113753210339466,0.13414233763276273,0.0047169811320754715,5760.0,5760.0,636,0.16981132075471697,0.8819444444444444,False
Xiuzhou_Expressway Service District A,8,full,ON,15,0.1274528565109265,0.1274528565109265,0.0,0.0,5760.0,5760.0,596,0.17114093959731544,0.8277777777777777,False
Xiuzhou_Expressway Service District A,8,full,ON,16,0.11281291802327185,0.11281291802327185,0.0,0.0,5760.0,5760.0,590,0.15423728813559323,0.8194444444444444,False
Xiuzhou_Expressway Service District A,8,full,ON,17,0.12260072372916081,0.12260072372916081,0.013787071834531648,0.0,5760.0,5760.0,653,0.17611026033690658,0.9069444444444444,False
Xiuzhou_Expressway Service District A,8,full,ON,18,0.12473345226147439,0.12473345226147439,0.0,0.0,5760.0,5760.0,596,0.18120805369127516,0.8277777777777777,False
Xiuzhou_Expressway Service District A,8,full,ON,19,0.12308246016177661,0.12308246016177661,0.0,0.0,5760.0,5760.0,615,0.17398373983739837,0.8541666666666666,False
Xiuzhou_Expressway Service District A,8,full,ON,20,0.10950581068878375,0.10950581068878375,0.0,0.0,5760.0,5760.0,625,0.1584,0.8680555555555556,False
Xiuzhou_Expressway Service District A,8,full,ON,21,0.13361741583392522,0.13361741583392522,0.0,0.0,5760.0,5760.0,583,0.16981132075471697,0.8097222222222222,False
Xiuzhou_Expressway Service District A,8,full,ON,22,0.13504514102441573,0.13504514102441573,0.0,0.0,5760.0,5760.0,667,0.1469265367316342,0.9263888888888889,False
Xiuzhou_Expressway Service District A,8,full,ON,23,0.12250461373530537,0.12250461373530537,0.0,0.0,5760.0,5760.0,620,0.1774193548387097,0.8611111111111112,False
Xiuzhou_Expressway Service District A,8,full,ON,24,0.11751224708476567,0.11751224708476567,0.0,0.0,5760.0,5760.0,590,0.13898305084745763,0.8180555555555555,False
Xiuzhou_Expressway Service District A,8,full,ON,25,0.11876738163934815,0.11876738163934815,0.0,0.0,5760.0,5760.0,628,0.12898089171974522,0.8722222222222222,False
Xiuzhou_Expressway Service District A,8,full,ON,26,0.14014508299682574,0.14014508299682574,0.0,0.0,5760.0,5760.0,627,0.18819776714513556,0.8708333333333333,False
Xiuzhou_Expressway Service District A,8,full,ON,27,0.12751856051519578,0.12751856051519578,0.0,0.0,5760.0,5760.0,641,0.1794071762870515,0.8888888888888888,False
Xiuzhou_Expressway Service District A,8,full,ON,28,0.12422443695364581,0.12422443695364581,0.0,0.0,5760.0,5760.0,636,0.17452830188679244,0.8833333333333333,False
Xiuzhou_Expressway Service District A,8,full,ON,29,0.12290729791766422,0.12290729791766422,0.0,0.0,5760.0,5760.0,621,0.1723027375201288,0.8625,False
Xiuzhou_Expressway Service District A,8,full,ON,30,0.10596134033574305,0.10596134033574305,0.0,0.0,5760.0,5760.0,610,0.13114754098360656,0.8472222222222222,False
Xiuzhou_Expressway Service District A,8,full,ON,31,0.12327673917261216,0.12327673917261216,0.0,0.0,5760.0,5760.0,613,0.15171288743882544,0.85,False
Xiuzhou_Expressway Service District A,8,full,ON,32,0.12358130338055615,0.12358130338055615,0.0,0.0,5760.0,5760.0,619,0.1567043618739903,0.8597222222222223,False
Xiuzhou_Expressway Service District A,8,full,ON,33,0.12277933224830037,0.12277933224830037,0.0,0.0,5760.0,5760.0,627,0.18022328548644337,0.8694444444444445,False
Xiuzhou_Expressway Service District A,8,full,ON,34,0.1254003234292116,0.1254003234292116,0.0,0.0,5760.0,5760.0,611,0.176759410801964,0.8472222222222222,False
Xiuzhou_Expressway Service District A,8,full,ON,35,0.1212310935598943,0.1212310935598943,0.0,0.0,5760.0,5760.0,604,0.18543046357615894,0.8388888888888889,False
Xiuzhou_Expressway Service District A,8,full,ON,36,0.12245352593396697,0.12245352593396697,0.0,0.0,5760.0,5760.0,595,0.14285714285714285,0.8263888888888888,False
Xiuzhou_Expressway Service District A,8,full,ON,37,0.11867125525026714,0.11867125525026714,0.0,0.0,5760.0,5760.0,590,0.18135593220338983,0.8180555555555555,False
Xiuzhou_Expressway Service District A,8,full,ON,38,0.12109879167672981,0.12109879167672981,0.0,0.0,5760.0,5760.0,606,0.19636963696369636,0.8416666666666667,False
Xiuzhou_Expressway Service District A,8,full,ON,39,0.12439190618158327,0.12439190618158327,0.0,0.0,5760.0,5760.0,620,0.1435483870967742,0.8597222222222223,False
Xiuzhou_Expressway Service District A,8,full,ON,40,0.11351888604279171,0.11351888604279171,0.0,0.0,5760.0,5760.0,599,0.16026711185308848,0.8319444444444445,False
Xiuzhou_Expressway Service District A,8,full,ON,41,0.12444531231672362,0.12444531231672362,0.0,0.0,5760.0,5760.0,600,0.17333333333333334,0.8333333333333334,False
Xiuzhou_Expressway Service District A,8,full,ON,42,0.12166285606474653,0.12166285606474653,0.008434458878721351,0.0,5760.0,5760.0,642,0.16978193146417445,0.8916666666666667,False
Xiuzhou_Expressway Service District A,8,full,ON,43,0.11756022734743074,0.11756022734743074,0.0,0.0,5760.0,5760.0,606,0.19636963696369636,0.8416666666666667,False
Xiuzhou_Expressway Service District A,8,full,ON,44,0.12038921851693565,0.12038921851693565,0.0,0.0,5760.0,5760.0,619,0.1777059773828756,0.8597222222222223,False
Xiuzhou_Expressway Service District A,8,full,ON,45,0.1076857402537991,0.1076857402537991,0.0,0.0,5760.0,5760.0,563,0.1669626998223801,0.7819444444444444,False
Xiuzhou_Expressway Service District A,8,full,ON,46,0.11569578881601177,0.11569578881601177,0.0,0.0,5760.0,5760.0,615,0.17560975609756097,0.8541666666666666,False
Xiuzhou_Expressway Service District A,8,full,ON,47,0.1296377741584371,0.1296377741584371,0.0,0.0,5760.0,5760.0,618,0.1796116504854369,0.8583333333333333,False
Xiuzhou_Expressway Service District A,8,full,ON,48,0.13743736216556782,0.13743736216556782,0.0,0.0,5760.0,5760.0,606,0.16006600660066006,0.8402777777777778,False
Xiuzhou_Expressway Service District A,8,full,ON,49,0.11745579177168235,0.11745579177168235,0.0,0.0,5760.0,5760.0,645,0.15348837209302327,0.8958333333333334,False
Xiuzhou_Expressway Service District A,10,full,ON,0,0.09871378686083233,0.09871378686083225,0.0,0.0,7199.9999999999945,7200.0,624,0.16025641025641027,0.8666666666666667,False
Xiuzhou_Expressway Service District A,10,full,ON,1,0.1006753948663158,0.10067539486631591,0.0,0.0,7200.000000000008,7200.0,638,0.1677115987460815,0.8861111111111111,False
Xiuzhou_Expressway Service District A,10,full,ON,2,0.0957752500298252,0.09577525002982525,0.0,0.0,7200.000000000004,7200.0,594,0.18518518518518517,0.825,False
Xiuzhou_Expressway Service District A,10,full,ON,3,0.10129989212959578,0.1012998921295959,0.0,0.0,7200.000000000009,7200.0,634,0.15772870662460567,0.8805555555555555,False
Xiuzhou_Expressway Service District A,10,full,ON,4,0.10582262627033498,0.1058226262703352,0.0,0.0,7200.000000000015,7200.0,630,0.20476190476190476,0.8736111111111111,False
Xiuzhou_Expressway Service District A,10,full,ON,5,0.09353011247643776,0.09353011247643771,0.0,0.0,7199.999999999996,7200.0,615,0.16097560975609757,0.8541666666666666,False
Xiuzhou_Expressway Service District A,10,full,ON,6,0.10184534297602854,0.10184534297602857,0.0,0.0,7200.000000000002,7200.0,589,0.17147707979626486,0.8166666666666667,False
Xiuzhou_Expressway Service District A,10,full,ON,7,0.10465877541703844,0.1046587754170383,0.0,0.0,7199.99999999999,7200.0,665,0.17142857142857143,0.9236111111111112,False
Xiuzhou_Expressway Service District A,10,full,ON,8,0.09823790248761387,0.09823790248761392,0.0,0.0,7200.000000000005,7200.0,599,0.2003338898163606,0.8319444444444445,False
Xiuzhou_Expressway Service District A,10,full,ON,9,0.08553113967249008,0.0855311396724903,0.0,0.0,7200.000000000018,7200.0,614,0.1742671009771987,0.8513888888888889,False
Xiuzhou_Expressway Service District A,10,full,ON,10,0.09557494505477086,0.09557494505477085,0.0,0.0,7199.999999999999,7200.0,594,0.14814814814814814,0.825,False
Xiuzhou_Expressway Service District A,10,full,ON,11,0.11691485659565944,0.11691485659565921,0.0,0.0,7199.999999999986,7200.0,655,0.1801526717557252,0.9097222222222222,False
Xiuzhou_Expressway Service District A,10,full,ON,12,0.10195299317399764,0.10195299317399784,0.0,0.0,7200.000000000014,7200.0,611,0.19639934533551553,0.8486111111111111,False
Xiuzhou_Expressway Service District A,10,full,ON,13,0.1048267824380604,0.10482678243806023,0.0,0.0,7199.999999999988,7200.0,632,0.1550632911392405,0.8777777777777778,False
Xiuzhou_Expressway Service District A,10,full,ON,14,0.10491002568271571,0.10491002568271574,0.004485282132729892,0.0,7200.000000000002,7200.0,636,0.16981132075471697,0.8819444444444444,False
Xiuzhou_Expressway Service District A,10,full,ON,15,0.10196228520874114,0.10196228520874119,0.0,0.0,7200.000000000004,7200.0,596,0.17114093959731544,0.8277777777777777,False
Xiuzhou_Expressway Service District A,10,full,ON,16,0.0902503344186175,0.09025033441861748,0.0,0.0,7199.999999999998,7200.0,590,0.15423728813559323,0.8194444444444444,False
Xiuzhou_Expressway Service District A,10,full,ON,17,0.09808057898332871,0.09808057898332866,0.0,0.0,7199.999999999996,7200.0,653,0.17611026033690658,0.9069444444444444,False
Xiuzhou_Expressway Service District A,10,full,ON,18,0.09978676180917957,0.09978676180917952,0.0,0.0,7199.999999999996,7200.0,596,0.18120805369127516,0.8277777777777777,False
Xiuzhou_Expressway Service District A,10,full,ON,19,0.09846596812942114,0.0984659681294213,0.0,0.0,7200.000000000011,7200.0,615,0.17398373983739837,0.8541666666666666,False
Xiuzhou_Expressway Service District A,10,full,ON,20,0.08760464855102704,0.087604648551027,0.0,0.0,7199.999999999996,7200.0,625,0.1584,0.8680555555555556,False
Xiuzhou_Expressway Service District A,10,full,ON,21,0.10689393266714034,0.10689393266714019,0.0,0.0,7199.999999999989,7200.0,583,0.16981132075471697,0.8097222222222222,False
Xiuzhou_Expressway Service District A,10,full,ON,22,0.10803611281953243,0.10803611281953258,0.0,0.0,7200.00000000001,7200.0,667,0.1469265367316342,0.9263888888888889,False
Xiuzhou_Expressway Service District A,10,full,ON,23,0.09800369098824427,0.0980036909882443,0.0,0.0,7200.000000000002,7200.0,620,0.1774193548387097,0.8611111111111112,False
Xiuzhou_Expressway Service District A,10,full,ON,24,0.0940097976678128,0.09400979766781253,0.0,0.0,7199.99999999998,7200.0,590,0.13898305084745763,0.8180555555555555,False
Xiuzhou_Expressway Service District A,10,full,ON,25,0.09501390531147848,0.09501390531147852,0.0,0.0,7200.000000000003,7200.0,628,0.12898089171974522,0.8722222222222222,False
Xiuzhou_Expressway Service District A,10,full,ON,26,0.11211606639746069,0.1121160663974606,0.0,0.0,7199.9999999999945,7200.0,627,0.18819776714513556,0.8708333333333333,False
Xiuzhou_Expressway Service District A,10,full,ON,27,0.10201484841215654,0.10201484841215663,0.0,0.0,7200.000000000006,7200.0,641,0.1794071762870515,0.8888888888888888,False
Xiuzhou_Expressway Service District A,10,full,ON,28,0.09937954956291664,0.09937954956291664,0.0,0.0,7200.0,7200.0,636,0.17452830188679244,0.8833333333333333,False
Xiuzhou_Expressway Service District A,10,full,ON,29,0.09832583833413149,0.09832583833413137,0.0,0.0,7199.999999999992,7200.0,621,0.1723027375201288,0.8625,False
Xiuzhou_Expressway Service District A,10,full,ON,30,0.08476907226859441,0.08476907226859444,0.0,0.0,7200.000000000002,7200.0,610,0.13114754098360656,0.8472222222222222,False
Xiuzhou_Expressway Service District A,10,full,ON,31,0.09862139133808971,0.09862139133808973,0.0,0.0,7200.000000000001,7200.0,613,0.15171288743882544,0.85,False
Xiuzhou_Expressway Service District A,10,full,ON,32,0.09886504270444503,0.09886504270444492,0.0,0.0,7199.999999999991,7200.0,619,0.1567043618739903,0.8597222222222223,False
Xiuzhou_Expressway Service District A,10,full,ON,33,0.09822346579864023,0.0982234657986403,0.0,0.0,7200.000000000005,7200.0,627,0.18022328548644337,0.8694444444444445,False
Xiuzhou_Expressway Service District A,10,full,ON,34,0.10032025874336926,0.10032025874336928,0.0,0.0,7200.000000000001,7200.0,611,0.176759410801964,0.8472222222222222,False
Xiuzhou_Expressway Service District A,10,full,ON,35,0.09698487484791544,0.09698487484791544,0.0,0.0,7200.0,7200.0,604,0.18543046357615894,0.8388888888888889,False
Xiuzhou_Expressway Service District A,10,full,ON,36,0.09796282074717345,0.09796282074717357,0.0,0.0,7200.000000000009,7200.0,595,0.14285714285714285,0.8263888888888888,False
Xiuzhou_Expressway Service District A,10,full,ON,37,0.09493700420021357,0.09493700420021371,0.0,0.0,7200.000000000011,7200.0,590,0.18135593220338983,0.8180555555555555,False
Xiuzhou_Expressway Service District A,10,full,ON,38,0.09687903334138394,0.09687903334138386,0.0,0.0,7199.999999999994,7200.0,606,0.19636963696369636,0.8416666666666667,False
Xiuzhou_Expressway Service District A,10,full,ON,39,0.09951352494526644,0.09951352494526662,0.0,0.0,7200.000000000014,7200.0,620,0.1435483870967742,0.8597222222222223,False
Xiuzhou_Expressway Service District A,10,full,ON,40,0.09081510883423338,0.09081510883423338,0.0,0.0,7200.0,7200.0,599,0.16026711185308848,0.8319444444444445,False
Xiuzhou_Expressway Service District A,10,full,ON,41,0.0995562498533788,0.0995562498533789,0.0,0.0,7200.000000000008,7200.0,600,0.17333333333333334,0.8333333333333334,False
Xiuzhou_Expressway Service District A,10,full,ON,42,0.0973302848517973,0.09733028485179722,0.0,0.0,7199.9999999999945,7200.0,642,0.16978193146417445,0.8916666666666667,False
Xiuzhou_Expressway Service District A,10,full,ON,43,0.09404818187794471,0.0940481818779446,0.0,0.0,7199.999999999991,7200.0,606,0.19636963696369636,0.8416666666666667,False
Xiuzhou_Expressway Service District A,10,full,ON,44,0.0963113748135486,0.09631137481354853,0.0,0.0,7199.9999999999945,7200.0,619,0.1777059773828756,0.8597222222222223,False
Xiuzhou_Expressway Service District A,10,full,ON,45,0.08614859220303918,0.08614859220303928,0.0,0.0,7200.000000000009,7200.0,563,0.1669626998223801,0.7819444444444444,False
Xiuzhou_Expressway Service District A,10,full,ON,46,0.09255663105280934,0.09255663105280941,0.0,0.0,7200.0000000000055,7200.0,615,0.17560975609756097,0.8541666666666666,False
Xiuzhou_Expressway Service District A,10,full,ON,47,0.10371021932674962,0.10371021932674969,0.0,0.0,7200.000000000005,7200.0,618,0.1796116504854369,0.8583333333333333,False
Xiuzhou_Expressway Service District A,10,full,ON,48,0.10994988973245422,0.10994988973245425,0.0,0.0,7200.000000000002,7200.0,606,0.16006600660066006,0.8402777777777778,False
